cpus,batch_size,total_batches,no_params,epoch_no,duration
4,64,782,57044810,1,20.200013399124146
4,64,782,57044810,1,19.6000919342041
4,64,782,57044810,1,20.09966278076172
4,64,782,57044810,1,21.2008318901062
4,64,782,57044810,1,20.09951424598694
4,64,782,57044810,1,18.69826102256775
4,64,782,57044810,1,21.393171787261963
4,64,782,57044810,1,19.898385286331177
4,64,782,57044810,2,19.393779277801514
4,64,782,57044810,2,19.098692893981934
4,64,782,57044810,2,19.696035861968994
4,64,782,57044810,2,19.900716543197632
4,64,782,57044810,2,19.00194215774536
4,64,782,57044810,2,18.999080181121826
4,64,782,57044810,2,20.592954874038696
4,64,782,57044810,2,18.69933557510376
4,64,782,57044810,2,19.289410829544067
4,64,782,57044810,2,20.10011887550354
4,64,782,57044810,2,17.99532461166382
4,64,782,57044810,3,18.596774578094482
4,64,782,57044810,3,20.391156435012817
4,64,782,57044810,3,19.49790930747986
4,64,782,57044810,3,21.29344892501831
4,64,782,57044810,3,20.099005460739136
4,64,782,57044810,3,19.695968866348267
4,64,782,57044810,3,19.196117162704468
4,64,782,57044810,3,19.20383095741272
4,64,782,57044810,3,19.000021934509277
4,64,782,57044810,3,19.80401849746704
4,64,782,57044810,3,18.502171993255615
4,64,782,57044810,4,20.394304752349854
4,64,782,57044810,4,20.99944496154785
4,64,782,57044810,4,20.186504364013672
4,64,782,57044810,4,20.60199236869812
4,64,782,57044810,4,18.701863765716553
4,64,782,57044810,4,19.498802423477173
4,64,782,57044810,4,17.9958176612854
4,64,782,57044810,4,18.197899103164673
4,64,782,57044810,4,20.490221977233887
4,64,782,57044810,4,18.001447677612305
4,64,782,57044810,4,19.297099113464355
4,64,782,41206970,0,18.50586438179016
4,64,782,41206970,0,19.896955013275146
4,64,782,41206970,0,19.59827947616577
4,64,782,41206970,0,18.484758138656616
4,64,782,41206970,0,17.399733066558838
4,64,782,41206970,0,18.699875593185425
4,64,782,41206970,0,18.101746082305908
4,64,782,41206970,0,17.898932456970215
4,64,782,41206970,0,17.705198287963867
4,64,782,41206970,0,17.297941207885742
4,64,782,41206970,0,18.69262146949768
4,64,782,41206970,1,19.31339406967163
4,64,782,41206970,1,17.201064825057983
4,64,782,41206970,1,18.70006513595581
4,64,782,41206970,1,17.19918966293335
4,64,782,41206970,1,16.8103928565979
4,64,782,41206970,1,18.601725816726685
4,64,782,41206970,1,17.901585578918457
4,64,782,41206970,1,18.014897346496582
4,64,782,41206970,1,19.006934642791748
4,64,782,41206970,1,17.698134660720825
4,64,782,41206970,1,19.100258588790894
4,64,782,41206970,2,18.596959590911865
4,64,782,41206970,2,17.503795385360718
4,64,782,41206970,2,17.499847173690796
4,64,782,41206970,2,18.199386596679688
4,64,782,41206970,2,17.401686191558838
4,64,782,41206970,2,18.0990993976593
4,64,782,41206970,2,18.896605014801025
4,64,782,41206970,2,18.999915838241577
4,64,782,41206970,2,18.499446153640747
4,64,782,41206970,2,19.19765567779541
4,64,782,41206970,2,18.997151851654053
4,64,782,41206970,3,17.197322368621826
4,64,782,41206970,3,17.290207147598267
4,64,782,41206970,3,17.60133719444275
4,64,782,41206970,3,18.801408290863037
4,64,782,41206970,3,17.594332456588745
4,64,782,41206970,3,17.899885654449463
4,64,782,41206970,3,16.702847719192505
4,64,782,41206970,3,16.899375677108765
4,64,782,41206970,3,17.192636728286743
4,64,782,41206970,3,18.201038360595703
4,64,782,41206970,3,17.400617122650146
4,64,782,41206970,4,18.698843955993652
4,64,782,41206970,4,18.39749264717102
4,64,782,41206970,4,19.599716424942017
4,64,782,41206970,4,18.70024609565735
4,64,782,41206970,4,17.404298543930054
4,64,782,41206970,4,18.601489782333374
4,64,782,41206970,4,18.19864296913147
4,64,782,41206970,4,18.30110502243042
4,64,782,41206970,4,18.602677583694458
4,64,782,41206970,4,17.698437213897705
4,64,782,41206970,4,18.793660879135132
4,64,782,29787522,0,19.39819312095642
4,64,782,29787522,0,19.69819974899292
4,64,782,29787522,0,18.193593502044678
4,64,782,29787522,0,19.592859268188477
4,64,782,29787522,0,18.39439606666565
4,64,782,29787522,0,18.595813751220703
4,64,782,29787522,0,15.892224788665771
4,64,782,29787522,0,17.193078756332397
4,64,782,29787522,0,16.695109367370605
4,64,782,29787522,0,18.397576570510864
4,64,782,29787522,0,18.303776025772095
4,64,782,29787522,1,17.993489980697632
4,64,782,29787522,1,16.59258508682251
4,64,782,29787522,1,16.38998579978943
4,64,782,29787522,1,17.19553852081299
4,64,782,29787522,1,17.59340190887451
4,64,782,29787522,1,16.50256037712097
4,64,782,29787522,1,16.39985227584839
4,64,782,29787522,1,18.093734741210938
4,64,782,29787522,1,18.391231536865234
4,64,782,29787522,1,16.495370388031006
4,64,782,29787522,1,17.29613208770752
4,64,782,29787522,2,17.391037702560425
4,64,782,29787522,2,16.29586172103882
4,64,782,29787522,2,19.39274787902832
4,64,782,29787522,2,17.601798057556152
4,64,782,29787522,2,17.99881601333618
4,64,782,29787522,2,17.394577741622925
4,64,782,29787522,2,18.193719625473022
4,64,782,29787522,2,17.30274200439453
4,64,782,29787522,2,17.794650554656982
4,64,782,29787522,2,16.68875026702881
4,64,782,29787522,2,16.696190118789673
4,64,782,29787522,3,18.794792890548706
4,64,782,29787522,3,18.891175031661987
4,64,782,29787522,3,17.092719554901123
4,64,782,29787522,3,17.592374324798584
4,64,782,29787522,3,17.299030780792236
4,64,782,29787522,3,17.79994225502014
4,64,782,29787522,3,17.893808126449585
4,64,782,29787522,3,17.18645668029785
4,64,782,29787522,3,17.59158420562744
4,64,782,29787522,3,16.99287462234497
4,64,782,29787522,3,17.098134756088257
4,64,782,29787522,4,18.50124478340149
4,64,782,29787522,4,17.489859342575073
4,64,782,29787522,4,18.100034475326538
4,64,782,29787522,4,19.19092297554016
4,64,782,29787522,4,18.79067897796631
4,64,782,29787522,4,18.291983604431152
4,64,782,29787522,4,16.396947860717773
4,64,782,29787522,4,17.19221591949463
4,64,782,29787522,4,16.802285194396973
4,64,782,29787522,4,17.301396369934082
4,64,782,29787522,4,18.203295707702637
4,128,391,57044810,0,30.796351671218872
4,128,391,57044810,0,29.59582209587097
4,128,391,57044810,0,30.189446687698364
4,128,391,57044810,0,30.28437900543213
4,128,391,57044810,0,28.894091844558716
4,128,391,57044810,0,29.09347653388977
4,128,391,57044810,0,30.58956503868103
4,128,391,57044810,0,29.98768162727356
4,128,391,57044810,0,29.789448738098145
4,128,391,57044810,0,28.290306091308594
4,128,391,57044810,0,30.094767332077026
4,128,391,57044810,1,29.395378351211548
4,128,391,57044810,1,30.692604541778564
4,128,391,57044810,1,29.58873438835144
4,128,391,57044810,1,29.389233827590942
4,128,391,57044810,1,28.29476261138916
4,128,391,57044810,1,29.39372229576111
4,128,391,57044810,1,28.4980571269989
4,128,391,57044810,1,29.18612241744995
4,128,391,57044810,1,28.58811044692993
4,128,391,57044810,1,29.288110971450806
4,128,391,57044810,1,29.301625728607178
4,128,391,57044810,2,27.796371459960938
4,128,391,57044810,2,29.587270498275757
4,128,391,57044810,2,30.589503526687622
4,128,391,57044810,2,28.68883466720581
4,128,391,57044810,2,29.894626140594482
4,128,391,57044810,2,28.698673248291016
4,128,391,57044810,2,30.095484495162964
4,128,391,57044810,2,30.596185207366943
4,128,391,57044810,2,28.887579679489136
4,128,391,57044810,2,28.809576988220215
4,128,391,57044810,2,28.791003227233887
4,128,391,57044810,3,29.288686513900757
4,128,391,57044810,3,28.191251277923584
4,128,391,57044810,3,29.99468207359314
4,128,391,57044810,3,30.387738943099976
4,128,391,57044810,3,29.400287866592407
4,128,391,57044810,3,27.691233158111572
4,128,391,57044810,3,29.396934270858765
4,128,391,57044810,3,27.4009268283844
4,128,391,57044810,3,29.98679780960083
4,128,391,57044810,3,28.69516158103943
4,128,391,57044810,3,29.18900728225708
4,128,391,57044810,4,29.29489517211914
4,128,391,57044810,4,28.688308715820312
4,128,391,57044810,4,29.195748329162598
4,128,391,57044810,4,28.100460529327393
4,128,391,57044810,4,29.386616945266724
4,128,391,57044810,4,27.88789987564087
4,128,391,57044810,4,28.98720359802246
4,128,391,57044810,4,28.49507975578308
4,128,391,57044810,4,28.09890604019165
4,128,391,57044810,4,28.697524547576904
4,128,391,57044810,4,27.586312294006348
4,128,391,41206970,0,28.397449254989624
4,128,391,41206970,0,27.38890027999878
4,128,391,41206970,0,26.587301015853882
4,128,391,41206970,0,24.7994065284729
4,128,391,41206970,0,26.189558744430542
4,128,391,41206970,0,25.988912105560303
4,128,391,41206970,0,26.19098973274231
4,128,391,41206970,0,25.089116096496582
4,128,391,41206970,0,24.986775875091553
4,128,391,41206970,0,25.513039588928223
4,128,391,41206970,0,27.19343590736389
4,128,391,41206970,1,24.490455865859985
4,128,391,41206970,1,25.295032739639282
4,128,391,41206970,1,26.294461011886597
4,128,391,41206970,1,25.09657382965088
4,128,391,41206970,1,26.595927238464355
4,128,391,41206970,1,26.702956199645996
4,128,391,41206970,1,25.8894784450531
4,128,391,41206970,1,26.99748420715332
4,128,391,41206970,1,26.189571380615234
4,128,391,41206970,1,27.388445615768433
4,128,391,41206970,1,26.504881143569946
4,128,391,41206970,2,25.488061904907227
4,128,391,41206970,2,25.693441152572632
4,128,391,41206970,2,27.091129541397095
4,128,391,41206970,2,25.79335308074951
4,128,391,41206970,2,25.892531156539917
4,128,391,41206970,2,26.28693699836731
4,128,391,41206970,2,25.98779010772705
4,128,391,41206970,2,26.586522102355957
4,128,391,41206970,2,25.787508726119995
4,128,391,41206970,2,26.39643168449402
4,128,391,41206970,2,25.792579174041748
4,128,391,41206970,3,27.198551177978516
4,128,391,41206970,3,27.69667625427246
4,128,391,41206970,3,26.401705503463745
4,128,391,41206970,3,25.20054793357849
4,128,391,41206970,3,25.68886709213257
4,128,391,41206970,3,26.190503358840942
4,128,391,41206970,3,25.186914205551147
4,128,391,41206970,3,25.692119359970093
4,128,391,41206970,3,25.388749361038208
4,128,391,41206970,3,25.7949059009552
4,128,391,41206970,3,25.188233852386475
4,128,391,41206970,4,27.093228340148926
4,128,391,41206970,4,26.2867534160614
4,128,391,41206970,4,25.08993911743164
4,128,391,41206970,4,26.203519582748413
4,128,391,41206970,4,25.58785843849182
4,128,391,41206970,4,25.88784909248352
4,128,391,41206970,4,26.489386796951294
4,128,391,41206970,4,26.489214181900024
4,128,391,41206970,4,25.69676899909973
4,128,391,41206970,4,25.88655662536621
4,128,391,41206970,4,26.792977571487427
4,128,391,29787522,0,29.39978790283203
4,128,391,29787522,0,26.387624740600586
4,128,391,29787522,0,26.596749782562256
4,128,391,29787522,0,25.289409637451172
4,128,391,29787522,0,25.497247457504272
4,128,391,29787522,0,24.591216325759888
4,128,391,29787522,0,26.89323663711548
4,128,391,29787522,0,26.291595697402954
4,128,391,29787522,0,25.198116540908813
4,128,391,29787522,0,25.989258766174316
4,128,391,29787522,0,26.201765537261963
4,128,391,29787522,1,26.59603261947632
4,128,391,29787522,1,26.194765329360962
4,128,391,29787522,1,23.998741626739502
4,128,391,29787522,1,26.28621244430542
4,128,391,29787522,1,25.791313648223877
4,128,391,29787522,1,24.79535722732544
4,128,391,29787522,1,26.49530291557312
4,128,391,29787522,1,25.69425868988037
4,128,391,29787522,1,25.495103359222412
4,128,391,29787522,1,26.795612573623657
4,128,391,29787522,1,26.994348764419556
4,128,391,29787522,2,25.88772940635681
4,128,391,29787522,2,26.89642596244812
4,128,391,29787522,2,26.486733198165894
4,128,391,29787522,2,26.089905738830566
4,128,391,29787522,2,26.39396095275879
4,128,391,29787522,2,25.088627815246582
4,128,391,29787522,2,25.69348931312561
4,128,391,29787522,2,25.401893615722656
4,128,391,29787522,2,25.08853554725647
4,128,391,29787522,2,25.30094075202942
4,128,391,29787522,2,26.59083843231201
4,128,391,29787522,3,24.993691444396973
4,128,391,29787522,3,26.19641613960266
4,128,391,29787522,3,26.188040256500244
4,128,391,29787522,3,27.092209100723267
4,128,391,29787522,3,26.087748527526855
4,128,391,29787522,3,25.486111879348755
4,128,391,29787522,3,24.70169496536255
4,128,391,29787522,3,25.603841543197632
4,128,391,29787522,3,25.503098726272583
4,128,391,29787522,3,23.502491235733032
4,128,391,29787522,3,25.100032329559326
4,128,391,29787522,4,25.389622449874878
4,128,391,29787522,4,24.499096632003784
4,128,391,29787522,4,25.488446474075317
4,128,391,29787522,4,24.801609754562378
4,128,391,29787522,4,25.48877239227295
4,128,391,29787522,4,24.69648313522339
4,128,391,29787522,4,25.5968337059021
4,128,391,29787522,4,25.387165069580078
4,128,391,29787522,4,26.2875657081604
4,128,391,29787522,4,26.489654064178467
4,128,391,29787522,4,25.690786838531494
2,32,1563,57044810,0,84.59792017936707
2,32,1563,57044810,0,77.39755988121033
2,32,1563,57044810,0,70.70226263999939
2,32,1563,57044810,0,70.00056004524231
2,32,1563,57044810,0,72.89751935005188
2,32,1563,57044810,0,74.19908165931702
2,32,1563,57044810,0,72.09894227981567
2,32,1563,57044810,0,73.39836764335632
2,32,1563,57044810,0,70.19826912879944
2,32,1563,57044810,0,71.70093584060669
2,32,1563,57044810,0,75.59950757026672
2,32,1563,57044810,1,66.20940279960632
2,32,1563,57044810,1,67.39985013008118
2,32,1563,57044810,1,71.89922451972961
2,32,1563,57044810,1,73.40231275558472
2,32,1563,57044810,1,73.19632077217102
2,32,1563,57044810,1,68.29768967628479
2,32,1563,57044810,1,73.29967665672302
2,32,1563,57044810,1,67.50235390663147
2,32,1563,57044810,1,67.10003709793091
2,32,1563,57044810,1,65.09778690338135
2,32,1563,57044810,1,70.69885277748108
2,32,1563,57044810,2,68.1968445777893
2,32,1563,57044810,2,73.89777159690857
2,32,1563,57044810,2,64.10177826881409
2,32,1563,57044810,2,64.49979376792908
2,32,1563,57044810,2,70.90160751342773
2,32,1563,57044810,2,72.10207533836365
2,32,1563,57044810,2,70.1004147529602
2,32,1563,57044810,2,72.19918084144592
2,32,1563,57044810,2,73.8000078201294
2,32,1563,57044810,2,70.6001079082489
2,32,1563,57044810,2,73.5001847743988
2,32,1563,57044810,3,69.09919095039368
2,32,1563,57044810,3,76.60028791427612
2,32,1563,57044810,3,66.69811582565308
2,32,1563,57044810,3,71.60101580619812
2,32,1563,57044810,3,73.69733452796936
2,32,1563,57044810,3,71.4997980594635
2,32,1563,57044810,3,74.10078263282776
2,32,1563,57044810,3,66.50020790100098
2,32,1563,57044810,3,63.49908423423767
2,32,1563,57044810,3,66.90146064758301
2,32,1563,57044810,3,65.4995059967041
2,32,1563,57044810,4,63.50064659118652
2,32,1563,57044810,4,67.201669216156
2,32,1563,57044810,4,72.693598985672
2,32,1563,57044810,4,68.99898147583008
2,32,1563,57044810,4,72.10145258903503
2,32,1563,57044810,4,71.30069279670715
2,32,1563,57044810,4,71.59877467155457
2,32,1563,57044810,4,69.19769740104675
2,32,1563,57044810,4,67.70083355903625
2,32,1563,57044810,4,72.40052604675293
2,32,1563,57044810,4,69.39720344543457
2,32,1563,41206970,0,84.29861283302307
2,32,1563,41206970,0,76.49961876869202
2,32,1563,41206970,0,73.30153036117554
2,32,1563,41206970,0,79.90142631530762
2,32,1563,41206970,0,86.89983773231506
2,32,1563,41206970,0,68.59932780265808
2,32,1563,41206970,0,74.30035710334778
2,32,1563,41206970,0,73.09926390647888
2,32,1563,41206970,0,70.79814624786377
2,32,1563,41206970,0,71.30186796188354
2,32,1563,41206970,0,77.40133142471313
2,32,1563,41206970,1,73.30597615242004
2,32,1563,41206970,1,79.20214128494263
2,32,1563,41206970,1,72.39909982681274
2,32,1563,41206970,1,72.69905614852905
2,32,1563,41206970,1,75.20096063613892
2,32,1563,41206970,1,76.7017126083374
2,32,1563,41206970,1,75.09844183921814
2,32,1563,41206970,1,76.49865579605103
2,32,1563,41206970,1,74.20107579231262
2,32,1563,41206970,1,74.60082864761353
2,32,1563,41206970,1,73.60078525543213
2,32,1563,41206970,2,79.09835529327393
2,32,1563,41206970,2,77.69836926460266
2,32,1563,41206970,2,73.7003927230835
2,32,1563,41206970,2,74.40195846557617
2,32,1563,41206970,2,76.09814310073853
2,32,1563,41206970,2,68.09792232513428
2,32,1563,41206970,2,74.7005705833435
2,32,1563,41206970,2,77.49929857254028
2,32,1563,41206970,2,77.09982347488403
2,32,1563,41206970,2,77.09794735908508
2,32,1563,41206970,2,73.29762387275696
2,32,1563,41206970,3,74.80133557319641
2,32,1563,41206970,3,71.3011040687561
2,32,1563,41206970,3,77.3000717163086
2,32,1563,41206970,3,74.99989914894104
2,32,1563,41206970,3,73.90167737007141
2,32,1563,41206970,3,72.89817404747009
2,32,1563,41206970,3,70.9010226726532
2,32,1563,41206970,3,67.20293140411377
2,32,1563,41206970,3,71.70028066635132
2,32,1563,41206970,3,75.6996374130249
2,32,1563,41206970,3,71.99846410751343
2,32,1563,41206970,4,72.99778461456299
2,32,1563,41206970,4,65.099928855896
2,32,1563,41206970,4,79.59687685966492
2,32,1563,41206970,4,70.09980821609497
2,32,1563,41206970,4,73.20143532752991
2,32,1563,41206970,4,72.30158019065857
2,32,1563,41206970,4,68.29842233657837
2,32,1563,41206970,4,71.39963507652283
2,32,1563,41206970,4,72.90005707740784
2,32,1563,41206970,4,71.40105891227722
2,32,1563,41206970,4,71.20059990882874
2,32,1563,29787522,0,79.49916243553162
2,32,1563,29787522,0,71.49972867965698
2,32,1563,29787522,0,73.00165843963623
2,32,1563,29787522,0,74.7987961769104
2,32,1563,29787522,0,70.49985694885254
2,32,1563,29787522,0,68.40052914619446
2,32,1563,29787522,0,68.19920802116394
2,32,1563,29787522,0,72.00004625320435
2,32,1563,29787522,0,73.30029082298279
2,32,1563,29787522,0,76.60134196281433
2,32,1563,29787522,0,75.60001015663147
2,32,1563,29787522,1,70.49897718429565
2,32,1563,29787522,1,71.59954452514648
2,32,1563,29787522,1,69.10112762451172
2,32,1563,29787522,1,69.799325466156
2,32,1563,29787522,1,65.50032806396484
2,32,1563,29787522,1,71.69967103004456
2,32,1563,29787522,1,66.19985151290894
2,32,1563,29787522,1,69.30053472518921
2,32,1563,29787522,1,66.9990394115448
2,32,1563,29787522,1,73.60180616378784
2,32,1563,29787522,1,71.29938435554504
2,32,1563,29787522,2,72.40035510063171
2,32,1563,29787522,2,70.59874629974365
2,32,1563,29787522,2,70.90113401412964
2,32,1563,29787522,2,74.49968385696411
2,32,1563,29787522,2,69.80030083656311
2,32,1563,29787522,2,74.10006189346313
2,32,1563,29787522,2,66.79978632926941
2,32,1563,29787522,2,69.00080227851868
2,32,1563,29787522,2,74.29908061027527
2,32,1563,29787522,2,72.20426845550537
2,32,1563,29787522,2,75.20021271705627
2,32,1563,29787522,3,66.09868884086609
2,32,1563,29787522,3,65.09766054153442
2,32,1563,29787522,3,67.20117545127869
2,32,1563,29787522,3,77.59926581382751
2,32,1563,29787522,3,74.70069789886475
2,32,1563,29787522,3,72.60077381134033
2,32,1563,29787522,3,71.0009114742279
2,32,1563,29787522,3,75.49872612953186
2,32,1563,29787522,3,72.30001783370972
2,32,1563,29787522,3,73.79994940757751
2,32,1563,29787522,3,76.20054411888123
2,32,1563,29787522,4,79.09918928146362
2,32,1563,29787522,4,68.69865989685059
2,32,1563,29787522,4,71.60354804992676
2,32,1563,29787522,4,70.89961433410645
2,32,1563,29787522,4,70.90048480033875
2,32,1563,29787522,4,76.40037631988525
2,32,1563,29787522,4,71.60017895698547
2,32,1563,29787522,4,77.49748229980469
2,32,1563,29787522,4,76.19827675819397
2,32,1563,29787522,4,68.30124306678772
2,32,1563,29787522,4,66.197500705719
2,64,782,57044810,0,50.90097236633301
2,64,782,57044810,0,54.4995653629303
2,64,782,57044810,0,55.40080451965332
2,64,782,57044810,0,50.30252122879028
2,64,782,57044810,0,49.600691080093384
2,64,782,57044810,0,47.09390163421631
2,64,782,57044810,0,47.199570655822754
2,64,782,57044810,0,51.8013436794281
2,64,782,57044810,0,49.69984483718872
2,64,782,57044810,0,46.31219172477722
2,64,782,57044810,0,50.80058002471924
2,64,782,57044810,1,49.900474548339844
2,64,782,57044810,1,47.30163383483887
2,64,782,57044810,1,47.00124526023865
2,64,782,57044810,1,46.39744830131531
2,64,782,57044810,1,46.00268220901489
2,64,782,57044810,1,50.699207067489624
2,64,782,57044810,1,51.3009877204895
2,64,782,57044810,1,53.300166606903076
2,64,782,57044810,1,46.70024394989014
2,64,782,57044810,1,49.900553703308105
2,64,782,57044810,1,46.40047907829285
2,64,782,57044810,2,47.286471366882324
2,64,782,57044810,2,47.59987139701843
2,64,782,57044810,2,46.19189810752869
2,64,782,57044810,2,46.1974778175354
2,64,782,57044810,2,45.10402250289917
2,64,782,57044810,2,48.396289110183716
2,64,782,57044810,2,46.001054763793945
2,64,782,57044810,2,45.401137590408325
2,64,782,57044810,2,44.10335183143616
2,64,782,57044810,2,50.50134515762329
2,64,782,57044810,2,50.100096464157104
2,64,782,57044810,3,47.100989818573
2,64,782,57044810,3,49.49774479866028
2,64,782,57044810,3,49.50088977813721
2,64,782,57044810,3,45.70079803466797
2,64,782,57044810,3,45.70024275779724
2,64,782,57044810,3,48.29894137382507
2,64,782,57044810,3,50.2975811958313
2,64,782,57044810,3,47.80017638206482
2,64,782,57044810,3,48.50200176239014
2,64,782,57044810,3,50.49041509628296
2,64,782,57044810,3,47.800544023513794
2,64,782,57044810,4,48.796188831329346
2,64,782,57044810,4,51.599852323532104
2,64,782,57044810,4,50.099916219711304
2,64,782,57044810,4,48.79820775985718
2,64,782,57044810,4,47.19398856163025
2,64,782,57044810,4,49.09847331047058
2,64,782,57044810,4,45.300373792648315
2,64,782,57044810,4,49.88957095146179
2,64,782,57044810,4,51.09640645980835
2,64,782,57044810,4,46.703468561172485
2,64,782,57044810,4,56.900270223617554
2,64,782,41206970,0,47.00091075897217
2,64,782,41206970,0,50.00124478340149
2,64,782,41206970,0,48.40095257759094
2,64,782,41206970,0,47.599400997161865
2,64,782,41206970,0,48.19990921020508
2,64,782,41206970,0,45.301417112350464
2,64,782,41206970,0,48.09944987297058
2,64,782,41206970,0,44.80103421211243
2,64,782,41206970,0,46.70433163642883
2,64,782,41206970,0,45.100951194763184
2,64,782,41206970,0,46.99939155578613
2,64,782,41206970,1,48.10051393508911
2,64,782,41206970,1,44.50135135650635
2,64,782,41206970,1,44.60156321525574
2,64,782,41206970,1,44.80007219314575
2,64,782,41206970,1,49.201141119003296
2,64,782,41206970,1,45.19594144821167
2,64,782,41206970,1,47.40015125274658
2,64,782,41206970,1,43.100014448165894
2,64,782,41206970,1,44.90100574493408
2,64,782,41206970,1,43.59468150138855
2,64,782,41206970,1,45.19921135902405
2,64,782,41206970,2,42.60066485404968
2,64,782,41206970,2,46.00049924850464
2,64,782,41206970,2,41.801374197006226
2,64,782,41206970,2,45.90086030960083
2,64,782,41206970,2,43.99547052383423
2,64,782,41206970,2,47.199164390563965
2,64,782,41206970,2,42.20161461830139
2,64,782,41206970,2,43.40093946456909
2,64,782,41206970,2,45.10152983665466
2,64,782,41206970,2,44.39993381500244
2,64,782,41206970,2,46.60196495056152
2,64,782,41206970,3,49.70311212539673
2,64,782,41206970,3,47.00092911720276
2,64,782,41206970,3,50.50294613838196
2,64,782,41206970,3,45.80045938491821
2,64,782,41206970,3,45.79606080055237
2,64,782,41206970,3,45.49842047691345
2,64,782,41206970,3,45.20141124725342
2,64,782,41206970,3,44.89967155456543
2,64,782,41206970,3,46.89523363113403
2,64,782,41206970,3,43.89968991279602
2,64,782,41206970,3,45.79947805404663
2,64,782,41206970,4,47.19908595085144
2,64,782,41206970,4,48.10226035118103
2,64,782,41206970,4,45.20203232765198
2,64,782,41206970,4,43.501176595687866
2,64,782,41206970,4,48.90134286880493
2,64,782,41206970,4,47.00327491760254
2,64,782,41206970,4,44.499038219451904
2,64,782,41206970,4,45.69983124732971
2,64,782,41206970,4,47.40035676956177
2,64,782,41206970,4,43.901716232299805
2,64,782,41206970,4,42.99799609184265
2,64,782,29787522,0,45.298495054244995
2,64,782,29787522,0,47.90052103996277
2,64,782,29787522,0,45.20092058181763
2,64,782,29787522,0,47.59474182128906
2,64,782,29787522,0,47.60108923912048
2,64,782,29787522,0,46.50103688240051
2,64,782,29787522,0,47.60039567947388
2,64,782,29787522,0,43.70097208023071
2,64,782,29787522,0,45.90267562866211
2,64,782,29787522,0,45.30138540267944
2,64,782,29787522,0,45.60173487663269
2,64,782,29787522,1,44.78959846496582
2,64,782,29787522,1,48.50127673149109
2,64,782,29787522,1,45.40045952796936
2,64,782,29787522,1,46.20050859451294
2,64,782,29787522,1,42.79965090751648
2,64,782,29787522,1,44.799556493759155
2,64,782,29787522,1,44.211238384246826
2,64,782,29787522,1,44.60104036331177
2,64,782,29787522,1,46.001502990722656
2,64,782,29787522,1,45.70054626464844
2,64,782,29787522,1,43.809324502944946
2,64,782,29787522,2,45.10053777694702
2,64,782,29787522,2,46.50184416770935
2,64,782,29787522,2,46.20163655281067
2,64,782,29787522,2,43.40039396286011
2,64,782,29787522,2,44.100764751434326
2,64,782,29787522,2,45.001710176467896
2,64,782,29787522,2,42.402366161346436
2,64,782,29787522,2,47.29828953742981
2,64,782,29787522,2,44.70112490653992
2,64,782,29787522,2,43.40113639831543
2,64,782,29787522,2,45.50073003768921
2,64,782,29787522,3,41.50283741950989
2,64,782,29787522,3,47.80061960220337
2,64,782,29787522,3,42.403048515319824
2,64,782,29787522,3,45.602099657058716
2,64,782,29787522,3,44.100558042526245
2,64,782,29787522,3,48.50457191467285
2,64,782,29787522,3,45.09608507156372
2,64,782,29787522,3,46.501261472702026
2,64,782,29787522,3,47.50088667869568
2,64,782,29787522,3,46.20126986503601
2,64,782,29787522,3,43.40157175064087
2,64,782,29787522,4,46.601848125457764
2,64,782,29787522,4,45.10088038444519
2,64,782,29787522,4,43.20008587837219
2,64,782,29787522,4,46.801586389541626
2,64,782,29787522,4,45.39892244338989
2,64,782,29787522,4,43.49926280975342
2,64,782,29787522,4,44.402451515197754
2,64,782,29787522,4,43.40098738670349
2,64,782,29787522,4,44.39348554611206
2,64,782,29787522,4,45.299731969833374
2,64,782,29787522,4,41.60030388832092
2,128,391,57044810,0,73.00084233283997
2,128,391,57044810,0,70.4959409236908
2,128,391,57044810,0,71.21265387535095
2,128,391,57044810,0,70.39519000053406
2,128,391,57044810,0,72.1926634311676
2,128,391,57044810,0,70.10047316551208
2,128,391,57044810,0,70.29390573501587
2,128,391,57044810,0,71.69212818145752
2,128,391,57044810,0,71.50167059898376
2,128,391,57044810,0,67.99961471557617
2,128,391,57044810,0,70.59345960617065
2,128,391,57044810,1,71.69158792495728
2,128,391,57044810,1,68.59330081939697
2,128,391,57044810,1,73.09984970092773
2,128,391,57044810,1,67.09350776672363
2,128,391,57044810,1,70.19998741149902
2,128,391,57044810,1,68.4931321144104
2,128,391,57044810,1,70.0932126045227
2,128,391,57044810,1,70.99197673797607
2,128,391,57044810,1,71.99175906181335
2,128,391,57044810,1,71.39223265647888
2,128,391,57044810,1,70.99631428718567
2,128,391,57044810,2,72.29064273834229
2,128,391,57044810,2,70.30326557159424
2,128,391,57044810,2,68.8045392036438
2,128,391,57044810,2,69.1961624622345
2,128,391,57044810,2,69.68992114067078
2,128,391,57044810,2,68.80112171173096
2,128,391,57044810,2,69.60264778137207
2,128,391,57044810,2,71.69463157653809
2,128,391,57044810,2,70.10126113891602
2,128,391,57044810,2,68.30750179290771
2,128,391,57044810,2,71.60157823562622
2,128,391,57044810,3,71.79572010040283
2,128,391,57044810,3,71.00207495689392
2,128,391,57044810,3,69.49260926246643
2,128,391,57044810,3,71.50054216384888
2,128,391,57044810,3,71.49261569976807
2,128,391,57044810,3,68.69383382797241
2,128,391,57044810,3,70.7930326461792
2,128,391,57044810,3,68.69262981414795
2,128,391,57044810,3,69.69282650947571
2,128,391,57044810,3,75.40748286247253
2,128,391,57044810,3,67.7009665966034
